是否遇到过网络问题,居民小区,办公室,高校,商业街,地铁,农村,高铁,其他，请注明,手机没有信号,有信号无法拨通,通话过程中突然中断,通话中有杂音、听不清、断断续续,串线,通话过程中一方听不见,其他，请注明.1,脱网次数,mos质差次数,未接通掉话次数,是否关怀用户,套外流量（MB）,是否4G网络客户（本地剔除物联网）,套外流量费（元）,外省语音占比,语音通话-时长（分钟）,省际漫游-时长（分钟）,当月ARPU,当月MOU,前3月ARPU,前3月MOU,外省流量占比,GPRS总流量（KB）,GPRS-国内漫游-流量（KB）,是否5G网络客户
1,1,-1,-1,-1,5,6,7,-1,-1,-1,-1,4,-1,-1,-1,5,20,3,0,0.0,1,0.0,0.0,636,0,131.37,636,128.5,312,0.0,18276184,0,0
1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,3,4,-1,6,-1,2,9,2,1,0.0,1,0.0,0.0,323,0,72.1,323,102.55,527,0.0,46501277,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12,0,0,0.0,1,0.0,0.0,346,0,19.29,346,8.05,91,0.0,137125,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,7,0,0,916.54,1,120.0,0.0,191,0,138.0,191,18.1,142,0.0,10099194,0,1
1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,38,18,22,0,0.0,1,0.0,0.0,1323,0,372.0,1323,251.0,465,0.0,58029057,0,1
1,-1,2,-1,-1,-1,-1,-1,-1,1,2,3,-1,-1,-1,-1,0,12,0,1,41.59,1,10.0,0.0,178,0,99.56,178,29.0,4,0.0,50553912,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,0,0,0.0,1,0.0,0.0,320,0,58.2,320,58.0,242,0.0,16703151,0,1
1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,26,0,0,0,0.0,1,0.0,0.0,403,0,95.0,403,95.0,385,0.0,12050022,0,1
1,-1,2,-1,-1,5,-1,7,-1,-1,-1,-1,4,-1,6,-1,6,9,0,0,0.0,1,0.0,0.0,150,0,80.1,150,80.1,399,0.0054,10040072,54402,1
1,1,2,-1,4,-1,-1,7,-1,1,2,3,4,5,6,-1,47,12,4,0,0.0,1,0.0,0.0,1049,0,175.05,1049,168.0,422,0.0,40433802,0,1
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,0,0,0,0,0.0,1,0.0,0.0,204,0,9.0,204,25.0,36,0.0,6117734,0,1
1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,14,92,3,0,0.0,1,0.0,0.0,838,0,170.0,838,170.0,766,0.0,73146342,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,16,1,1,0.0,1,0.0,0.0,456,0,21.0,456,21.0,176,0.0,75514668,0,0
1,1,2,-1,-1,5,6,-1,-1,1,2,3,4,-1,6,-1,2,5,15,0,0.0,1,0.0,0.0,298,0,32.0,298,22.0,441,0.0,26231711,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,1,0.0,1,0.0,0.21559999999999999,334,72,59.0,334,59.0,66,0.4496,5501206,2473270,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,1,0,0.0,1,0.0,0.0,348,0,80.0,348,80.0,163,0.0,15762211,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,57,1,0,0.0,1,0.0,0.0,292,0,57.8,292,40.0,210,0.0,955468,0,0
1,1,2,3,4,5,6,-1,-1,1,2,3,4,-1,6,-1,11,80,3,0,0.0,1,0.0,0.0,804,0,201.0,804,201.0,326,0.0,12669800,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,6,0,0,0.0,1,0.0,0.0,240,0,150.85,240,135.0,95,0.0,13535945,0,0
1,1,-1,-1,4,5,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,16,12,1,0,0.0,1,0.0,0.0,233,0,38.0,233,38.0,95,0.0,20887341,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,7,0,0,0.0,1,0.0,0.0,184,0,48.92,184,41.72,107,0.0,1574990,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,7,2,0,0.0,1,0.0,0.0,947,0,308.0,947,308.0,786,0.0,77564970,0,1
1,1,-1,-1,-1,5,-1,-1,-1,1,-1,-1,4,-1,6,-1,0,24,3,0,0.0,1,0.0,0.0,687,0,8.0,687,8.0,45,0.0,241317,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,19,0,0,0.0,1,0.0,0.0,241,0,30.0,241,30.0,213,0.0,9586443,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,0,0,0,0.0,1,0.0,0.0,1457,0,205.9,1457,205.0,656,0.0,29024958,0,0
1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,3,4,-1,-1,-1,4,0,0,0,0.0,1,0.0,0.0,302,0,79.0,302,79.0,142,0.0,5233959,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,14,1,0,36.54,1,10.0,0.0,902,0,30.65,902,28.0,397,0.0,2906191,0,0
1,1,-1,-1,-1,5,-1,-1,-1,1,-1,3,4,5,6,-1,10,9,0,0,0.0,1,0.0,0.0,277,0,40.0,277,35.0,140,0.0,15545073,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,6,1,0,0.0,1,0.0,0.0,207,0,100.0,207,100.0,203,0.0,7636266,0,1
1,-1,2,-1,-1,5,-1,-1,-1,-1,-1,3,-1,-1,6,-1,0,0,0,0,0.0,0,0.0,0.0,130,0,21.65,130,80.15,104,0.0,0,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,1,2,3,0,0.0,1,0.0,0.0,414,0,69.0,414,69.0,255,0.0,13980878,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,13,0,1,0.0,1,0.0,0.0,302,0,75.08,302,179.7,162,0.0,6798069,0,0
1,-1,2,-1,-1,5,-1,7,-1,-1,-1,3,4,-1,6,-1,4,14,2,0,0.0,1,0.0,0.0,858,0,94.1,858,89.0,435,0.0,24545097,0,0
1,1,-1,-1,-1,-1,6,-1,98,-1,-1,3,-1,-1,6,-1,4,2,1,0,0.0,1,0.0,0.0,217,0,198.0,217,215.0,243,0.0,17984501,348,1
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,6,-1,80,13,0,0,0.0,1,0.0,0.0,134,0,90.0,134,90.1,165,0.0,23433051,242,0
1,1,-1,-1,4,5,-1,7,-1,1,-1,-1,4,-1,6,-1,2,5,0,0,0.0,1,0.0,0.0,248,0,18.0,248,18.0,292,0.0,2034243,0,0
1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,4,-1,6,-1,10,13,1,0,0.0,1,0.0,0.1882,287,54,120.0,287,60.0,64,0.21899999999999997,6557292,1436283,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,20,1,0,0.0,1,0.0,0.0,606,0,215.0,606,209.5,291,0.0,4104044,0,1
1,-1,2,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,4,0,0,0,2.0,1,1.0,0.0,120,0,22.0,120,21.0,245,0.0,54004026,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0.0,1,0.0,0.0,313,0,54.32,313,49.0,80,0.0,31442964,0,0
1,1,2,-1,-1,5,-1,-1,-1,1,-1,3,4,-1,6,-1,1,64,2,0,0.0,1,0.0,0.0,660,0,105.84,660,89.0,229,0.0,261338,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,0,1,0.0,1,0.0,0.0,132,0,39.9,132,40.03,21,0.0,5075877,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,1,0.0,0.0,163,0,42.9,163,38.15,81,0.0,38965544,0,1
1,1,2,-1,-1,5,-1,-1,-1,1,2,3,4,5,6,-1,20,0,0,0,0.0,1,0.0,0.0,464,0,77.7,464,59.13,351,0.0,13324579,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,13,3,0,0.0,1,0.0,0.0,174,0,94.0,174,94.0,128,0.0,40416396,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0.0,1,0.0,0.0,396,0,51.13,396,38.4,135,0.0,11500299,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,17,0,0,164.58,1,50.0,0.0,199,0,136.72,199,29.24,108,0.0,56805941,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,0,0.0,1,0.0,0.0,221,0,111.0,221,111.0,46,0.0,12059994,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0.0,1,0.0,0.0,151,0,21.23,151,18.0,82,0.0,372420,0,0
1,1,2,3,4,5,6,7,-1,1,2,3,4,5,-1,-1,20,1,0,0,0.0,1,0.0,0.0,320,0,21.0,320,56.0,266,0.0,34978692,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0.0,1,0.0,0.0,406,0,131.0,406,131.4,370,0.0,11779587,0,1
1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,4,-1,6,-1,12,18,1,0,0.0,1,0.0,0.0,932,0,178.4,932,135.0,664,0.0,37002545,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,1,0,0.0,1,0.0,0.0,239,0,60.0,239,60.0,195,0.0,19848024,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,12,11,0,0.0,1,0.0,0.0,345,0,100.0,345,100.0,477,0.0,37527477,0,1
1,-1,2,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,60,12,11,0,0.0,1,0.0,0.0,1017,0,210.0,1017,208.0,532,0.0,34329723,0,1
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,6,-1,0,21,2,0,0.0,1,0.0,0.0,566,0,34.6,566,21.34,541,0.0,2104,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,2,0,0.0,1,0.0,0.0,861,0,87.2,861,87.0,381,0.0,7619239,0,1
1,-1,2,-1,-1,5,-1,-1,-1,1,-1,3,4,-1,-1,-1,38,11,2,0,0.0,1,0.0,0.0,194,0,48.15,194,48.0,172,0.0,7422710,0,0
1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,6,-1,21,45,3,0,0.0,1,0.0,0.0,780,0,100.0,780,100.0,617,0.0,16049371,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,20,1,0,0.0,1,0.0,0.0,254,0,64.8,254,64.6,235,0.0,12419563,145,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,5,0,0,0.0,1,0.0,0.0,127,0,70.0,127,70.0,99,0.0,1572050,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,0,0,0.0,1,0.0,0.0,232,0,11.0,232,11.0,86,0.0,26624755,0,0
1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,12,27,1,0,0.0,1,0.0,0.0,653,0,73.9,653,168.01,857,0.0,9662177,0,0
1,1,2,-1,4,5,6,7,-1,1,2,-1,4,-1,-1,-1,69,0,0,1,0.0,1,0.0,0.0,201,0,58.0,201,61.19,144,0.0,37588681,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,22,7,0,0.0,1,0.0,0.0,605,0,129.5,605,129.68,152,0.0,26455817,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,6,1,0,0.0,1,0.0,0.0,480,0,56.0,480,56.2,89,0.0,15983785,0,1
1,1,2,3,4,5,6,7,98,1,2,3,4,5,6,98,28,11,2,0,0.0,1,0.0,0.0,244,0,69.0,244,69.2,375,0.0002,53439022,9300,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0.0,1,0.0,0.0,147,0,8.0,147,8.0,72,0.0,57182,0,0
1,1,-1,-1,-1,5,-1,-1,-1,-1,2,3,-1,-1,-1,-1,6,19,1,0,0.0,1,0.0,0.0,311,0,58.0,311,58.0,157,0.0,4325704,0,0
1,1,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,6,-1,20,0,0,0,0.0,1,0.0,0.0,200,0,84.15,200,84.15,78,0.0,6224628,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,7,0,0.0,1,0.0,0.0,4762,0,358.0,4762,358.0,2394,0.0,11732807,48,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,2,0,0.0,1,0.0,0.0,311,0,85.0,311,85.0,395,0.0,19171680,0,1
1,1,2,-1,-1,5,6,7,-1,1,-1,3,-1,-1,-1,-1,4,11,0,0,46.96,1,1.41,0.0,994,0,42.41,994,39.0,670,0.0,36129867,90,1
1,1,-1,-1,-1,5,-1,7,-1,-1,2,-1,4,-1,-1,-1,21,5,3,0,0.0,1,0.0,0.0349,258,9,20.0,258,20.0,90,0.0004,9610420,3736,1
1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,1,0.0,0.0,132,0,28.33,132,33.65,158,0.0,4933779,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,13,3,0,0.0,1,0.0,0.0,630,0,62.9,630,53.0,163,0.0,44358974,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,1,0,0.0,1,0.0,0.0,560,0,105.0,560,105.0,748,0.0,14118699,0,1
1,1,-1,3,4,5,6,7,-1,1,2,3,4,5,6,-1,67,0,0,0,0.0,1,0.0,0.0,199,0,225.0,199,225.0,117,0.0,47093091,0,0
1,-1,2,-1,-1,-1,-1,-1,-1,1,-1,-1,4,-1,6,-1,57,27,3,0,0.0,1,0.0,0.0,769,0,49.88,769,49.0,327,0.0,1618175,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,0,0,0,0.0,1,0.0,0.0,732,0,65.0,732,62.46,675,0.0,15956784,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,11,1,0,0.0,1,0.0,0.0,209,0,89.0,209,88.8,274,0.0,10955717,0,0
1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,5,11,0,0,0.0,1,0.0,0.0,168,0,101.8,168,100.0,93,0.0,11619789,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,2,2,0,0.0,1,0.0,0.0,678,0,98.0,678,96.93,597,0.0,12106422,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,0,0,0,118.02,1,30.0,0.0,186,0,64.0,186,33.15,114,0.0,13367523,0,0
1,1,2,-1,4,5,-1,-1,-1,1,2,-1,-1,-1,-1,-1,28,10,0,0,171.57,1,5.0,0.0,192,0,121.38,192,114.88,214,0.0,24505150,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,1,0,0.0,1,0.0,0.0,410,0,62.28,410,48.37,54,0.0,20342460,0,1
1,1,2,-1,-1,5,-1,-1,-1,-1,-1,3,4,-1,6,-1,32,3,2,0,0.0,1,0.0,0.0,318,0,145.0,318,145.0,514,0.0,118327522,0,1
1,-1,2,-1,-1,-1,-1,-1,-1,1,-1,-1,4,-1,-1,-1,104,39,4,0,0.0,1,0.0,0.0,342,0,60.0,342,60.0,509,0.0,37697501,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,47,7,0,18.1,1,3.19,0.0,987,0,72.1,987,67.37,334,0.0,4721151,0,1
1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,4,-1,-1,-1,15,10,1,0,0.0,1,0.0,0.0,457,0,89.0,457,59.0,492,0.0,43281879,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,1,0.0,0.0,212,0,14.0,212,14.52,39,0.0,25397899,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,30,17,7,0,0.0,1,0.0,0.0,313,0,74.4,313,64.2,281,0.0,32749472,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,1,0,40.0,1,10.0,0.0,169,0,16.44,169,26.68,135,0.0,170478,0,0
1,1,2,-1,-1,5,-1,7,-1,-1,-1,-1,4,-1,-1,-1,4,6,0,0,0.0,1,0.0,0.0,191,0,26.05,191,25.0,204,0.0,8116878,0,0
1,1,-1,-1,-1,-1,-1,7,-1,1,-1,-1,4,-1,6,-1,85,21,3,0,28.89,1,6.96,0.0,1887,0,244.06,1887,186.1,1327,0.0,22871353,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,8,2,0,850.5,1,3.07,0.0,487,0,183.2,487,177.0,71,0.0,47564240,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0.0,1,0.0,0.0,1158,0,110.0,1158,110.0,686,0.0,25280070,0,1
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,4,19,1,0,0.0,1,0.0,0.0,209,0,120.0,209,120.0,91,0.0,7713983,0,0
1,1,-1,-1,4,5,-1,7,-1,-1,-1,3,4,-1,6,-1,4,62,2,0,0.0,1,0.0,0.0,884,0,151.0,884,141.0,442,0.0,11990554,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,31,11,0,0.0,1,0.0,0.0,1810,0,156.75,1810,152.0,474,0.0,42890134,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,3,0,0,42.36,1,10.0,0.0,269,0,73.0,269,38.0,54,0.0,22619236,0,1
1,1,-1,-1,4,5,-1,-1,-1,1,-1,-1,4,-1,6,-1,61,3,0,0,0.0,1,0.0,0.0,228,0,58.0,228,58.0,175,0.0,1510403,0,0
1,-1,-1,-1,-1,5,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,4,7,1,0,0.0,1,0.0,0.0,139,0,166.41,139,160.17,92,0.0,27177323,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,1,1,0.0,1,0.0,0.0,435,0,135.0,435,135.0,665,0.0,30205574,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,6,0,0,0.0,1,0.0,0.0,137,0,0.0,137,1.0,19,0.0,20360169,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,6,1,0,89.71,1,20.87,0.0,361,0,90.81,361,49.3,108,0.0,6786613,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,3,18,1,0,12.04,1,3.48,0.0,411,0,61.48,411,43.1,183,0.0,17436499,0,0
1,-1,2,-1,-1,5,-1,7,-1,-1,2,3,4,-1,6,-1,19,17,1,0,0.0,1,0.0,0.0,471,0,85.3,471,84.0,463,0.0,14763253,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,6,-1,1,0,2,0,0.0,1,0.0,0.0,148,0,34.0,148,34.0,41,0.0,8254408,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,22,2,1,0.0,1,0.0,0.0,231,0,108.5,231,77.5,109,0.0,5167769,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,9,1,0,0.0,1,0.0,0.0,291,0,128.0,291,128.0,158,0.0,13640941,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,3,0,0.0,1,0.0,0.0,1383,0,42.9,1383,36.0,628,0.0,4624546,0,1
1,1,2,-1,-1,-1,-1,-1,-1,1,-1,3,4,-1,6,-1,51,51,12,0,0.0,1,0.0,0.0,1290,0,68.44,1290,81.92,1441,0.0,6304873,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,26,1,0,0.0,1,0.0,0.0,387,0,128.0,387,128.1,519,0.0,9431653,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,12,4,0,0.0,1,0.0,0.0,382,0,70.9,382,69.02,446,0.0,32657364,0,1
1,-1,-1,-1,-1,-1,6,-1,-1,1,-1,-1,-1,-1,-1,-1,1,73,6,0,0.0,1,0.0,0.0,690,0,121.1,690,121.0,520,0.0,300087,0,0
1,-1,2,-1,-1,5,-1,-1,-1,1,-1,-1,4,5,-1,-1,9,4,6,0,0.0,1,0.0,0.0,691,0,92.94,691,38.0,51,0.0018,10394643,18517,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,16,2,0,0.0,1,0.0,0.0,258,0,94.37,258,82.11,161,0.0,5370239,0,0
1,1,-1,-1,-1,-1,-1,7,-1,1,2,-1,-1,-1,-1,-1,6,11,4,0,0.0,1,0.0,0.0,311,0,110.3,311,93.61,146,0.0,26028208,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,26,3,0,0.0,1,0.0,0.0022,455,1,69.4,455,69.4,347,0.010700000000000001,10947383,116908,0
1,1,2,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,98,15,4,0,0,66.04,1,31.0,0.0,229,0,58.6,229,50.6,81,0.0,36299407,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7,0,0,0.0,1,0.0,0.0,264,0,59.8,264,60.0,142,0.0,4607561,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,11,2,0,0.0,1,0.0,0.0,149,0,198.1,149,198.6,111,0.0,45596401,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,26,3,0,0.0,1,0.0,0.0,326,0,90.0,326,90.0,212,0.0,8390415,42,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,4,0,0,0.0,1,0.0,0.0,293,0,53.42,293,40.0,135,0.0,147059,0,0
1,-1,2,-1,-1,-1,-1,7,-1,1,-1,-1,-1,-1,-1,-1,2,22,6,0,0.0,1,0.0,0.1185,2033,241,135.0,2033,135.0,1348,0.36590000000000006,18898810,6915496,0
1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,6,-1,18,65,6,0,0.0,1,0.0,0.0,1420,0,68.0,1420,69.0,1197,0.0,23771274,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,6,-1,5,0,0,0,0.0,1,0.0,0.0,166,0,152.5,166,0.0,0,0.0,4374497,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,0,0.0,1,0.0,0.0,378,0,79.1,378,79.0,67,0.0,12411534,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,0.0,1,0.0,0.0,146,0,23.0,146,28.0,86,0.0,5574957,0,1
1,1,2,-1,4,-1,-1,-1,-1,1,-1,3,-1,-1,-1,-1,3,48,2,0,0.0,1,0.0,0.0,375,0,188.1,375,188.1,309,0.0,18755958,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,1,0.0,0.0,478,0,111.0,478,111.0,129,0.0,41415672,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,8,0,0,0.0,1,0.0,0.0,1884,0,111.0,1884,111.0,195,0.0,57246957,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0,0,0,0.0,1,0.0,0.0,190,0,40.0,190,40.0,115,0.0,11503230,0,0
1,-1,-1,-1,-1,5,-1,7,-1,-1,-1,3,4,-1,6,-1,5,8,0,0,0.0,1,0.0,0.0,241,0,73.0,241,79.0,188,0.0,20285695,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,14,0,0,0.0,1,0.0,0.0,170,0,81.0,170,81.0,60,0.0,261929,0,0
1,1,-1,-1,-1,-1,-1,7,-1,1,-1,3,-1,-1,-1,-1,2,8,0,1,0.0,1,0.0,0.0,209,0,8.0,209,8.0,150,0.0,77460,0,0
1,1,-1,-1,-1,5,-1,7,-1,-1,-1,3,4,-1,6,-1,0,18,1,0,0.0,1,0.0,0.0,398,0,30.9,398,53.7,628,0.0,5369070,0,0
1,-1,-1,-1,4,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,0,0.0,0.1925,374,72,9.0,374,9.0,180,0.0,83,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,2,0,0,2119.44,1,60.0,0.0,128,0,234.0,128,136.0,122,0.0,74055245,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,0,0,0,0,0.0,1,0.0,0.0,235,0,25.25,235,24.0,14,0.0,7435190,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,27,0,0,0.0,1,0.0,0.0,278,0,70.0,278,70.0,220,0.0,2555399,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,7,1,0,0.0,1,0.0,0.0,174,0,66.0,174,66.0,109,0.0,6991787,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,5,1,0,0.0,1,0.0,0.0,449,0,68.0,449,65.15,237,0.0,25544508,0,1
